Date,SPOT
2023-08-02,8.042207087048524
2023-08-03,8.088645149910715
2023-08-04,8.159504890491675
2023-08-07,8.18
2023-08-08,8.190855365461585
2023-08-09,8.20002657509829
2023-08-10,8.22899503155035
2023-08-11,8.209385941900702
2023-08-14,8.241146190972287
2023-08-15,8.26150573232552
2023-08-16,8.274199706365833
2023-08-17,8.26790879970044
2023-08-18,8.281265678701004
2023-08-21,8.289956933425751
2023-08-22,8.320823439212816
2023-08-23,8.29938595062354
2023-08-24,8.318575403836999
2023-08-25,8.325359565008641
2023-08-28,8.346732240429372
2023-08-29,8.332810670388945
2023-08-30,8.349343094792772
2023-08-31,8.351803317079344
2023-09-01,8.393269107349019
2023-09-04,8.386170212765958
2023-09-05,8.402968624181195
2023-09-06,8.425838386981354
2023-09-07,8.399766576385499
2023-09-08,8.456055780953335
2023-09-11,8.507569355828487
2023-09-12,8.50406255032821
2023-09-13,8.491732600215217
2023-09-14,8.499724700650198
2023-09-15,8.491086046571267
2023-09-18,8.482015451259224
2023-09-19,8.489159295658343
2023-09-20,8.4957212710359
2023-09-21,8.491911149400607
2023-09-22,8.493684358868078
2023-09-25,8.508099341671354
2023-09-26,8.508642963011159
2023-09-27,8.530363871350067
2023-09-28,8.530514914594852
2023-09-29,8.538371226656105
2023-10-02,8.549961059190032
2023-10-03,8.539230540490138
2023-10-04,8.630734473735872
2023-10-05,8.592722095214832
2023-10-06,8.668970105079417
2023-10-09,8.72
2023-10-10,8.742473914894497
2023-10-11,8.705737336295407
2023-10-12,8.70170976900345
2023-10-13,8.678886141056676
2023-10-16,8.649289956686973
2023-10-17,8.659627457299043
2023-10-18,8.69556782419187
2023-10-19,8.688226603529888
2023-10-20,8.717786186804787
2023-10-23,8.75
2023-10-24,8.754301850669712
2023-10-25,8.73947461253689
2023-10-26,8.738252194920161
2023-10-27,8.739274187291002
2023-10-30,8.73
2023-10-31,8.732161438213119
2023-11-01,8.749702884694205
2023-11-02,8.732816920219124
2023-11-03,8.751181632685306
2023-11-06,8.761538461538462
2023-11-07,8.760120141601089
2023-11-08,8.767111063583851
2023-11-09,8.775372812485752
2023-11-10,8.764078413299377
2023-11-13,8.78
2023-11-14,8.78
2023-11-15,8.78
2023-11-16,8.78
2023-11-17,8.78
2023-11-20,8.78
2023-11-21,8.780792238578965
2023-11-22,8.78050549181527
2023-11-23,8.797457977838747
2023-11-24,8.785944175272514
2023-11-27,8.81
2023-11-28,8.87089523922515
2023-11-29,8.804197209801147
2023-11-30,8.892347218200225
2023-12-01,8.91364846649121
2023-12-04,8.9625
2023-12-05,8.946811868125959
2023-12-06,8.985138276639931
2023-12-07,9.00835836223261
2023-12-08,8.994427997284147
2023-12-11,9.07
2023-12-12,9.07
2023-12-13,9.07
2023-12-14,9.07
2023-12-15,9.07
2023-12-18,9.07
2023-12-19,9.0017648129756
2023-12-20,9.114589795574291
2023-12-21,9.02057038063913
2023-12-22,9.041070235035155
2023-12-25,8.981657146641403
2023-12-26,8.923708144099386
2023-12-27,8.95300888923798
2023-12-28,8.884176006859203
2023-12-29,8.882258988854975
2024-01-01,8.81
2024-01-02,8.848077300809868
2024-01-03,8.767933335825601
2024-01-04,8.585213665895061
2024-01-05,8.625156654338154
2024-01-08,8.57
2024-01-09,8.568267940658506
2024-01-10,8.564956621329584
2024-01-11,8.549791932210255
2024-01-12,8.564897036354758
2024-01-15,8.52298419456018
2024-01-16,8.524046256890726
2024-01-17,8.524143038504494
2024-01-18,8.526394638478045
2024-01-19,8.529254002606278
2024-01-22,8.53
2024-01-23,8.610581514014159
2024-01-24,8.358910997077587
2024-01-25,8.355871435378702
2024-01-26,8.311377810107563
2024-01-29,8.15
2024-01-30,8.162630255821968
2024-01-31,8.145041186332572
2024-02-01,8.160345486531325
2024-02-02,8.169571369201337
2024-02-05,8.184717622866483
2024-02-06,8.194807093204638
2024-02-07,8.165331767506885
2024-02-08,8.176171160550966
2024-02-09,8.144592029879814
2024-02-12,8.093736160700148
2024-02-13,8.116839615365143
2024-02-14,8.026390022739337
2024-02-15,8.071152569917121
2024-02-16,7.947652183352402
2024-02-19,7.843737028890666
2024-02-20,7.819261347069895
2024-02-21,7.842531937166893
2024-02-22,7.761933536839436
2024-02-23,7.798668106591105
2024-02-26,7.73
2024-02-27,7.6893379758779705
2024-02-28,7.5945498226613255
2024-02-29,7.692957252746005
2024-03-01,7.443378668137442
2024-03-04,7.377438077845858
2024-03-05,7.404622715351441
2024-03-06,7.386196936736792
2024-03-07,7.380553137516569
2024-03-08,7.29325700188478
2024-03-11,7.25
2024-03-12,7.25
2024-03-13,7.25
2024-03-14,7.25
2024-03-15,7.25
2024-03-18,7.25
2024-03-19,7.226033906435764
2024-03-20,7.314606944697739
2024-03-21,7.238729263575289
2024-03-22,7.318096529636223
2024-03-25,7.425
2024-03-26,7.36012582039611
2024-03-27,7.463524821831782
2024-03-28,7.600014105519711
2024-03-29,7.796148469020827
2024-04-01,7.85
2024-04-02,7.848695169320502
2024-04-03,7.849564330524517
2024-04-04,7.852094969589834
2024-04-05,7.853956211448961
2024-04-08,7.86
2024-04-09,7.856277591120603
2024-04-10,7.86264233853686
2024-04-11,7.8679205252154745
2024-04-12,7.881068797614789
2024-04-15,7.89
2024-04-16,7.88973120806801
2024-04-17,7.888250187024225
2024-04-18,7.9086371149847965
2024-04-19,7.8957860478438295
2024-04-22,7.92
2024-04-23,7.899407171182298
2024-04-24,7.932412569547658
2024-04-25,7.952785340360704
2024-04-26,8.008576776860853
2024-04-29,8.01
2024-04-30,8.00761044071064
2024-05-01,8.008973200018314
2024-05-02,8.011166827385376
2024-05-03,8.015787997293298
2024-05-06,8.02
2024-05-07,8.02
2024-05-08,8.02
2024-05-09,8.02
2024-05-10,8.02
2024-05-13,8.02
2024-05-14,8.02
2024-05-15,8.02
2024-05-16,8.02
2024-05-17,8.02
2024-05-20,8.02
2024-05-21,7.97936231222159
2024-05-22,7.9477187470794695
2024-05-23,8.251226767824482
2024-05-24,8.108079470096996
2024-05-27,8.4
2024-05-28,8.402887191413202
2024-05-29,8.394443997842703
2024-05-30,8.390194016029485
2024-05-31,8.391876808515063
2024-06-03,8.38
2024-06-04,8.38
2024-06-05,8.38
2024-06-06,8.38
2024-06-07,8.38
2024-06-10,8.38
2024-06-11,8.418205727481986
2024-06-12,8.333316799361056
2024-06-13,8.362007152344054
2024-06-14,8.304080296522748
2024-06-17,8.26
2024-06-18,8.261651173407516
2024-06-19,8.259899924007291
2024-06-20,8.256956713159164
2024-06-21,8.254315897470454
2024-06-24,8.25
2024-06-25,8.255687900551411
2024-06-26,8.255423523079857
2024-06-27,8.245568647316711
2024-06-28,8.22935971389105
2024-07-01,8.22
2024-07-02,8.249854699740677
2024-07-03,8.22449407206399
2024-07-04,8.24692039564585
2024-07-05,8.249651078195665
2024-07-08,8.29
2024-07-09,8.302466106199077
2024-07-10,8.275457641758344
2024-07-11,8.271634285482351
2024-07-12,8.26622148757389
2024-07-15,8.24
2024-07-16,8.229956257312494
2024-07-17,8.266908098901153
2024-07-18,8.28646907841706
2024-07-19,8.252790420603596
2024-07-22,8.299999999999999
2024-07-23,8.221247770525913
2024-07-24,8.454565475197102
2024-07-25,8.359426525327303
2024-07-26,8.43835401189993
2024-07-29,8.549252243270189
2024-07-30,8.556383461657788
2024-07-31,8.557921354794269
2024-08-01,8.554191225795497
2024-08-02,8.565459190816153
2024-08-05,8.570675189772274
2024-08-06,8.558112631802535
2024-08-07,8.532973502685804
2024-08-08,8.519273401096505
2024-08-09,8.493109572644977
2024-08-12,8.451363938789088
2024-08-13,8.451363938789088
2024-08-14,8.451363938789088
2024-08-15,8.451363938789088
2024-08-16,8.451363938789088
2024-08-19,8.451363938789088
2024-08-20,8.451914961547129
2024-08-21,8.45064091990072
2024-08-22,8.450715463008729
2024-08-23,8.450686420971401
2024-08-26,8.449013157776315
2024-08-27,8.450809190157601
2024-08-28,8.449725302328142
2024-08-29,8.446916087869987
2024-08-30,8.445967491743863
2024-09-02,8.443188405692753
2024-09-03,8.405384364935427
2024-09-04,8.453079201050203
2024-09-05,8.468022030060016
2024-09-06,8.481907614718025
2024-09-09,8.49280138911857
2024-09-10,8.455372017233698
2024-09-11,8.399441452082176
2024-09-12,8.652786335568834
2024-09-13,8.776740091830073
2024-09-16,8.75280138911857
2024-09-17,8.668224362840107
2024-09-18,8.80963079873812
2024-09-19,8.797899605162968
2024-09-20,8.973672945046083
2024-09-23,8.95
2024-09-24,8.906635139215522
2024-09-25,8.98806492825853
2024-09-26,9.076777363892475
2024-09-27,9.049168505702463
2024-09-30,9.152801389118572
2024-10-01,9.183211146236255
2024-10-02,9.282265979049109
2024-10-03,9.224677075861125
2024-10-04,9.488176521107617
2024-10-07,9.568415934168693
2024-10-08,9.527424875487771
2024-10-09,9.642516140156587
2024-10-10,9.358253711239634
2024-10-11,9.371785281529151
2024-10-14,9.308415934168693
2024-10-15,9.325449136637152
2024-10-16,9.296113106142322
2024-10-17,9.361950495437704
2024-10-18,9.33872567516765
2024-10-21,9.408415934168692
2024-10-22,9.404675419665352
2024-10-23,9.40269224287633
2024-10-24,9.418102008222993
2024-10-25,9.419338207949771
2024-10-28,9.428415934168692
2024-10-29,9.431286998414334
2024-10-30,9.428766976019332
2024-10-31,9.432539806612137
2024-11-01,9.436091498031645
2024-11-04,9.43907060014011
2024-11-05,9.434873751065194
2024-11-06,9.438632874283227
2024-11-07,9.449582313519766
2024-11-08,9.453488582298476
2024-11-11,9.459070600140109
2024-11-12,9.459070600140109
2024-11-13,9.459070600140109
2024-11-14,9.459070600140109
2024-11-15,9.459070600140109
2024-11-18,9.459070600140109
2024-11-19,9.498582732612649
2024-11-20,9.605097850244547
2024-11-21,9.437931544006236
2024-11-22,9.632742361468756
2024-11-25,9.71907060014011
2024-11-26,9.71907060014011
2024-11-27,9.71907060014011
2024-11-28,9.71907060014011
2024-11-29,9.71907060014011
2024-12-02,9.71907060014011
2024-12-03,9.704273848339659
2024-12-04,9.738424614464959
2024-12-05,9.685115160129692
2024-12-06,9.70197749725227
2024-12-09,9.67
2024-12-10,9.659620691154824
2024-12-11,9.658970798430579
2024-12-12,9.688071452320681
2024-12-13,9.693718837092316
2024-12-16,9.72
2024-12-17,9.695589839866983
2024-12-18,9.736491838216466
2024-12-19,9.782906359621348
2024-12-20,9.814886246372902
2024-12-23,9.82
2024-12-24,9.82
2024-12-25,9.82
2024-12-26,9.82
2024-12-27,9.82
2024-12-30,9.82
2024-12-31,9.865903028251406
2025-01-01,9.895946180732409
2025-01-02,9.864088495987904
2025-01-03,9.982343272894736
2025-01-06,10.03
2025-01-07,9.979465806563312
2025-01-08,10.242154081290103
2025-01-09,10.089486001764348
2025-01-10,10.260740977993017
2025-01-13,10.41
