Date,SPOT
2023-10-13,8.511859660338066
2023-10-16,8.511351486709225
2023-10-17,8.494667598084039
2023-10-18,8.521062487223823
2023-10-19,8.528171211653817
2023-10-20,8.515902690123955
2023-10-23,8.55
2023-10-24,8.550725873722898
2023-10-25,8.546213096542337
2023-10-26,8.585949377136833
2023-10-27,8.56458534980506
2023-10-30,8.592955326460482
2023-10-31,8.599142138314827
2023-11-01,8.575335414790386
2023-11-02,8.58263997114242
2023-11-03,8.53937101782735
2023-11-06,8.51
2023-11-07,8.512125154855118
2023-11-08,8.517037912156574
2023-11-09,8.51318549601717
2023-11-10,8.520747243464212
2023-11-13,8.52
2023-11-14,8.519105367198314
2023-11-15,8.520291170978599
2023-11-16,8.52217338700657
2023-11-17,8.526670477335276
2023-11-20,8.53
2023-11-21,8.544524499874358
2023-11-22,8.559860508362894
2023-11-23,8.599920647353748
2023-11-24,8.6423103990515
2023-11-27,8.68
2023-11-28,8.657846235941571
2023-11-29,8.717627253267532
2023-11-30,8.728859588009357
2023-12-01,8.71943677192522
2023-12-04,8.773290322580646
2023-12-05,8.770847673974135
2023-12-06,8.773507540059045
2023-12-07,8.77073542339132
2023-12-08,8.791331416761457
2023-12-11,8.8
2023-12-12,8.80141442201441
2023-12-13,8.801514296915455
2023-12-14,8.804466597129212
2023-12-15,8.802206056099713
2023-12-18,8.82
2023-12-19,8.888824078584445
2023-12-20,8.805020702919132
2023-12-21,8.784696186487228
2023-12-22,8.715939394442406
2023-12-25,8.623315785107268
2023-12-26,8.73077341736751
2023-12-27,8.656003356598191
2023-12-28,8.77778380233475
2023-12-29,8.655018706453387
2024-01-01,8.61
2024-01-02,8.453741352857444
2024-01-03,8.46950075023703
2024-01-04,8.467172672747267
2024-01-05,8.47886713999506
2024-01-08,8.32
2024-01-09,8.322626160089658
2024-01-10,8.33056219229082
2024-01-11,8.322094605541192
2024-01-12,8.34439933650661
2024-01-15,8.35
2024-01-16,8.35
2024-01-17,8.35
2024-01-18,8.35
2024-01-19,8.35
2024-01-22,8.35
2024-01-23,8.390597824572191
2024-01-24,8.130593637656833
2024-01-25,8.170331421202306
2024-01-26,8.07548138600188
2024-01-29,8.01
2024-01-30,8.008381557658645
2024-01-31,8.039686929487738
2024-02-01,8.074120499394567
2024-02-02,8.046918045878119
2024-02-05,8.078080456216048
2024-02-06,8.020081642181307
2024-02-07,8.049698501549464
2024-02-08,8.01932600401954
2024-02-09,8.005394986625879
2024-02-12,7.931295908113668
2024-02-13,7.883885433825286
2024-02-14,7.877298600257138
2024-02-15,7.871333828465263
2024-02-16,7.8013110258893015
2024-02-19,7.807852766644899
2024-02-20,7.884031379403234
2024-02-21,7.855996794188204
2024-02-22,7.702326980014008
2024-02-23,7.7409926920792955
2024-02-26,7.51586769268471
2024-02-27,7.439133144876846
2024-02-28,7.517016092480799
2024-02-29,7.420386254633895
2024-03-01,7.45104577767711
2024-03-04,7.273255430051234
2024-03-05,7.279162084914384
2024-03-06,7.245113411451044
2024-03-07,7.265779805421913
2024-03-08,7.22727116895428
2024-03-11,7.18
2024-03-12,7.217757742096967
2024-03-13,7.121435450632701
2024-03-14,7.1543181426574565
2024-03-15,7.118013808624787
2024-03-18,7.01
2024-03-19,7.01
2024-03-20,7.01
2024-03-21,7.01
2024-03-22,7.01
2024-03-25,7.01
2024-03-26,6.993986286878442
2024-03-27,7.0205169045247064
2024-03-28,7.0530767785293955
2024-03-29,7.135108532423026
2024-04-01,7.15
2024-04-02,7.173762831126771
2024-04-03,7.187713242772285
2024-04-04,7.156390887797219
2024-04-05,7.239859422876174
2024-04-08,7.288234796518703
2024-04-09,7.374697219934578
2024-04-10,7.315117080067818
2024-04-11,7.49236262693244
2024-04-12,7.621730121802279
2024-04-15,7.62
2024-04-16,7.6314093549926065
2024-04-17,7.621878252444933
2024-04-18,7.637112773415933
2024-04-19,7.639971022795142
2024-04-22,7.65
2024-04-23,7.671734121971161
2024-04-24,7.658749119718952
2024-04-25,7.669255097501133
2024-04-26,7.727804634992383
2024-04-29,7.745
2024-04-30,7.747932107925472
2024-05-01,7.745758524375146
2024-05-02,7.74784235011841
2024-05-03,7.749164751442769
2024-05-06,7.75
2024-05-07,7.75
2024-05-08,7.75
2024-05-09,7.75
2024-05-10,7.75
2024-05-13,7.75
2024-05-14,7.7482654255990475
2024-05-15,7.751817753882164
2024-05-16,7.737493539467523
2024-05-17,7.746442926155751
2024-05-20,7.73
2024-05-21,7.77791261952429
2024-05-22,7.782681454259706
2024-05-23,7.862117234917659
2024-05-24,7.852164450233221
2024-05-27,7.89
2024-05-28,7.890493189065696
2024-05-29,7.894833862228103
2024-05-30,7.84469005769192
2024-05-31,7.856311114334669
2024-06-03,7.82
2024-06-04,7.841603421956302
2024-06-05,7.8032349176725155
2024-06-06,7.774966395367611
2024-06-07,7.780551394557694
2024-06-10,7.75
2024-06-11,7.75
2024-06-12,7.75
2024-06-13,7.75
2024-06-14,7.75
2024-06-17,7.75
2024-06-18,7.748347084091644
2024-06-19,7.745651586176565
2024-06-20,7.744335230719345
2024-06-21,7.744004008440558
2024-06-24,7.74
2024-06-25,7.74
2024-06-26,7.74
2024-06-27,7.74
2024-06-28,7.74
2024-07-01,7.74
2024-07-02,7.73922902370484
2024-07-03,7.737115170189573
2024-07-04,7.742021296726679
2024-07-05,7.749214173530795
2024-07-08,7.76
2024-07-09,7.720854587487937
2024-07-10,7.832836863956894
2024-07-11,7.766936169935244
2024-07-12,7.828480880767579
2024-07-15,7.89
2024-07-16,7.897814870317477
2024-07-17,7.883723252788541
2024-07-18,7.880741038260005
2024-07-19,7.886875258000504
2024-07-22,7.86578947368421
2024-07-23,7.86578947368421
2024-07-24,7.86578947368421
2024-07-25,7.86578947368421
2024-07-26,7.86578947368421
2024-07-29,7.86578947368421
2024-07-30,7.864593273840457
2024-07-31,7.8649854399504555
2024-08-01,7.863792275537221
2024-08-02,7.864152761969953
2024-08-05,7.862189054726368
2024-08-06,7.864934889441147
2024-08-07,7.857982380999764
2024-08-08,7.85172917186956
2024-08-09,7.856252671606331
2024-08-12,7.840613718411552
2024-08-13,7.840613718411552
2024-08-14,7.840613718411552
2024-08-15,7.840613718411552
2024-08-16,7.840613718411552
2024-08-19,7.840613718411552
2024-08-20,7.852983508568795
2024-08-21,7.838361059117187
2024-08-22,7.8651396988685605
2024-08-23,7.861230118578526
2024-08-26,7.887142857142857
2024-08-27,7.877332936869454
2024-08-28,7.907296747747386
2024-08-29,7.924006945278811
2024-08-30,7.945316975575201
2024-09-02,7.953096446700507
2024-09-03,7.9399130429533304
2024-09-04,7.993982147504029
2024-09-05,8.041032021922815
2024-09-06,8.01391220352531
2024-09-09,8.061539179104477
2024-09-10,8.08975589082789
2024-09-11,8.101700695408775
2024-09-12,8.149816990530525
2024-09-13,8.259875839095674
2024-09-16,8.274617537313432
2024-09-17,8.292878249362136
2024-09-18,8.23234516898541
2024-09-19,8.470268797304268
2024-09-20,8.35632570297496
2024-09-23,8.5
2024-09-24,8.476270848330795
2024-09-25,8.499639102227313
2024-09-26,8.465863335570806
2024-09-27,8.491186372954662
2024-09-30,8.453078358208955
2024-10-01,8.426437601748132
2024-10-02,8.432178309675216
2024-10-03,8.429370312107705
2024-10-04,8.453558563847565
2024-10-07,8.388460820895522
2024-10-08,8.388460820895522
2024-10-09,8.388460820895522
2024-10-10,8.388460820895522
2024-10-11,8.388460820895522
2024-10-14,8.388460820895522
2024-10-15,8.383935334570724
2024-10-16,8.409459989186125
2024-10-17,8.375461495698962
2024-10-18,8.366438575477808
2024-10-21,8.3295
2024-10-22,8.3295
2024-10-23,8.3295
2024-10-24,8.3295
2024-10-25,8.3295
2024-10-28,8.3295
2024-10-29,8.331943220391398
2024-10-30,8.326905856078687
2024-10-31,8.334551412304847
2024-11-01,8.334752880456366
2024-11-04,8.336857142857143
2024-11-05,8.32062540590196
2024-11-06,8.32236495791414
2024-11-07,8.305444415794662
2024-11-08,8.281324059194464
2024-11-11,8.236857142857144
2024-11-12,8.226857500859012
2024-11-13,8.222783899708578
2024-11-14,8.195260547640245
2024-11-15,8.199820093091185
2024-11-18,8.176857142857143
2024-11-19,8.179800222002157
2024-11-20,8.175281397332649
2024-11-21,8.178504070558741
2024-11-22,8.183844408025742
2024-11-25,8.186857142857143
2024-11-26,8.191621994187585
2024-11-27,8.187515876793583
2024-11-28,8.18185923197513
2024-11-29,8.174900203908884
2024-12-02,8.173857142857143
2024-12-03,8.049753427277583
2024-12-04,8.21783678440221
2024-12-05,7.872607923305698
2024-12-06,7.726331121300237
2024-12-09,7.74
2024-12-10,7.755877712455661
2024-12-11,7.7436704772643425
2024-12-12,7.796496065115131
2024-12-13,7.791618725932858
2024-12-16,7.81
2024-12-17,7.8105242963013275
2024-12-18,7.80994820171892
2024-12-19,7.919061863733714
2024-12-20,7.887097349615118
2024-12-23,7.97
2024-12-24,7.97
2024-12-25,7.97
2024-12-26,7.97
2024-12-27,7.97
2024-12-30,7.97
2024-12-31,7.97
2025-01-01,7.97
2025-01-02,7.97
2025-01-03,7.97
2025-01-06,7.97
2025-01-07,7.969759457502144
2025-01-08,7.9698386320584245
2025-01-09,7.986663246964518
2025-01-10,7.988576928246064
2025-01-13,8.02
